Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-02-20,99.73539218757654,99.9964804288077,98.76306498618221,98.86209869384766,4466600,0.0,0
2020-02-21,98.12384345878857,98.30390785232674,96.91744293147708,98.14185333251953,6443900,0.0,0
2020-02-24,95.17086264164546,96.29623942087515,94.00947298122986,94.27056121826172,9539800,0.0,0
2020-02-25,94.35156994757405,94.45960169722098,90.03012137411525,90.6693344116211,12871900,0.0,0
2020-02-26,90.80439049093279,91.47961647205588,88.22952820008312,88.26554107666016,11990400,0.0,0
2020-02-27,86.38391724330364,88.40959540879935,84.70035800842797,84.74536895751953,15783700,0.0,0
2020-02-28,81.59430299402801,84.12415427585468,81.12614934803817,84.03411865234375,20835100,0.0,0
2020-03-02,84.64633165344628,87.04113659092226,83.01678837428308,86.9601058959961,15050800,0.0,0
2020-03-03,87.14017108931763,88.66168261419126,84.06114202900032,84.97944641113281,16525500,0.0,0
2020-03-04,86.76204811067062,89.14784131796526,86.13183301145231,88.70669555664062,14753000,0.0,0
2020-03-05,86.16784090416411,87.68034743848732,85.47461189077828,87.50028991699219,12814400,0.0,0
2020-03-06,84.55630338737159,86.48294777799866,84.10615270042592,85.81672668457031,16861900,0.0,0
2020-03-09,74.03177877309022,79.23551917767524,72.02410385585655,72.62730407714844,30595500,0.0,0
2020-03-10,77.64199666919806,77.69601942802605,72.96043178357466,76.50762176513672,22642900,0.0,0
2020-03-11,74.03179236936423,76.38157286995589,73.59964464461153,74.75202941894531,18412800,0.0,0
2020-03-12,69.5302758246216,70.34054153927946,65.59595647829305,68.656982421875,25768200,0.0,0
2020-03-13,72.00609498325463,75.17515227236518,66.72132432081743,75.1031265258789,23497500,0.0,0
2020-03-16,65.33487069160408,70.66465319799923,62.742005197108874,62.75100326538086,17535300,0.0,0
2020-03-17,63.38121525581629,65.7039943448816,58.960732411073685,63.642303466796875,22684200,0.0,0
2020-03-18,59.60895114638888,59.62696101976649,49.12944405447187,49.561588287353516,24947300,0.0,0
2020-03-19,49.750650196574306,52.65862652711187,46.455547452114736,51.66829299926758,29871000,0.0,0
2020-03-20,53.594932770373006,54.603272651719905,50.740979432045116,53.46889114379883,26960400,0.0,0
2020-03-23,52.451557506784376,53.47790397697568,47.688965760495954,48.8143424987793,23764000,0.0,0
2020-03-24,55.350530614345224,60.90539213401004,54.30618110971144,59.915061950683594,29198800,0.0,0
2020-03-25,61.48157727619524,65.84803725537948,59.99607874113667,62.363868713378906,22560100,0.0,0
2020-03-26,63.291194682118935,69.41324042082891,61.12146489062969,68.76502227783203,24129100,0.0,0
2020-03-27,64.92973575452709,66.2081620214465,61.670642398802364,61.922725677490234,20411500,0.0,0
2020-03-30,61.2294973111521,65.65897834620456,60.33819402078767,64.77667999267578,18486800,0.0,0
2020-03-31,65.965074078751,67.5586112467869,63.750333676463086,65.23583221435547,18514200,0.0,0
2020-04-01,62.57995711335423,65.08279410136946,60.86938294631886,61.724666595458984,14362000,0.0,0
2020-04-02,64.59661805450246,70.85370932064264,62.64296588867207,68.53093719482422,23220600,0.0,0
2020-04-03,70.22350580782702,71.11480222752134,65.74900696696865,67.62163543701172,14905400,0.0,0
2020-04-06,69.3232003825042,72.87938778449475,67.98175336328863,72.3752212524414,17334900,0.0,0
2020-04-07,75.85939667428049,77.14682793044501,72.78936565236724,72.85238647460938,16394800,0.0,0
2020-04-08,74.08579902366732,77.6960093656773,73.39256313665517,77.40791320800781,12284800,0.0,0
2020-04-09,79.89273889269865,80.94609667949065,73.3925621266802,75.90440368652344,17023800,0.0,0
2020-04-13,78.48826866373766,78.65032317466604,75.08513080299554,76.44458770751953,13854700,0.0,0
2020-04-14,76.9397543029352,78.39824499597745,75.9224162269655,76.17449951171875,14797600,0.0,0
2020-04-15,72.43824330324745,75.06712150625401,71.41190034907703,74.26585388183594,13982300,0.0,0
2020-04-16,73.2035037602039,73.99577337872825,70.95275028713154,72.01510620117188,12291900,0.0,0
2020-04-17,73.22151408650625,78.77637204383932,73.21250914930711,78.4792709350586,16130100,0.0,0
2020-04-20,74.41891142720506,78.32621591250508,73.9057330737744,75.2381820678711,15749000,0.0,0
2020-04-21,72.27619231904846,75.43625202627267,71.34888301420523,73.50060272216797,19620600,0.0,0
2020-04-22,76.48059495916246,76.75068810468643,74.69800217871716,76.02144622802734,10320700,0.0,0
2020-04-23,77.69601324231375,79.92875685846629,76.87673567474054,78.14616394042969,14226500,0.0,0
2020-04-24,79.65865662749323,79.9377478135069,77.21883422595813,78.33521270751953,9175500,0.0,0
2020-04-27,78.10114569337216,81.58531455036989,77.30888294179908,80.76603698730469,12037100,0.0,0
2020-04-28,80.62199688837158,81.89141834999286,79.97377875105225,80.94610595703125,10645200,0.0,0
2020-04-29,83.25987893453197,85.6546771569692,83.08881946551689,85.1865234375,12342800,0.0,0
2020-04-30,84.37624776860416,86.1948535627478,81.54930194014298,82.82772827148438,12222000,0.0,0
2020-05-01,82.38657260604089,82.87273612473682,78.36222475857487,80.52294921875,13250100,0.0,0
2020-05-04,79.91074717757427,82.48560950521073,78.94742503882594,82.32355499267578,11192400,0.0,0
2020-05-05,85.07847586724507,85.79871968028952,83.43992771788534,83.62899017333984,13608700,0.0,0
2020-05-06,83.59298334526287,84.14216774698292,80.82005339375087,81.0721435546875,11145900,0.0,0
2020-05-07,83.71001377455892,84.68233391043115,82.74669170574087,83.4039077758789,9749600,0.0,0
2020-05-08,85.52863184587711,86.03279842507243,84.6913512804252,85.95177459716797,8585900,0.0,0
2020-05-11,84.81739182677238,85.16850881398679,83.89008250829559,84.06114196777344,7101000,0.0,0
2020-05-12,83.84505119639722,84.65532367830029,81.92741204652104,82.01744079589844,8749100,0.0,0
2020-05-13,80.93708561689152,81.02711437021883,78.61430668977772,79.85671997070312,12215100,0.0,0
2020-05-14,78.58730977549139,81.86440631136755,77.44392315469538,81.0721435546875,10678200,0.0,0
2020-05-15,81.61231339423955,82.88173464266289,79.9737653195436,80.27086639404297,10113000,0.0,0
2020-05-18,84.40910578793853,85.32262423376125,83.55039621859552,84.54613494873047,12304300,1.29,0
2020-05-19,84.52786491041977,84.6192153656588,81.78730943569087,81.8695297241211,7749300,0.0,0
2020-05-20,83.13017748760922,85.38656913455056,82.38109265057051,84.95721435546875,9160000,0.0,0
2020-05-21,84.7470952128947,85.29521180471262,83.38595480762206,84.08023071289062,8830900,0.0,0
2020-05-22,83.54126524408653,83.67829441498482,81.73250249092739,82.47245025634766,8563100,0.0,0
2020-05-26,84.49132275340851,86.18133055728488,84.07110508652416,85.23127746582031,9430000,0.0,0
2020-05-27,86.49192404886479,86.5010611845258,84.14418199464143,85.77938079833984,7822600,0.0,0
2020-05-28,85.5144675784254,85.77938878050725,82.93834568010391,83.01142883300781,9633300,0.0,0
2020-05-29,82.39023023685436,83.94320879518868,81.54065780987105,83.76963806152344,17010000,0.0,0
2020-06-01,83.0753730600336,85.7337082209191,82.31715104657141,84.765380859375,7344000,0.0,0
2020-06-02,85.66975538721375,86.98522412807598,85.22213331773405,86.50106048583984,7880300,0.0,0
2020-06-03,87.67037732640341,89.27817194363756,87.46940212804995,88.7757339477539,8440200,0.0,0
2020-06-04,88.4103114554894,88.51079903912385,86.93041607758661,87.95355224609375,6371700,0.0,0
2020-06-05,90.51141378806912,93.22456482228596,90.4840093484658,92.091796875,12760100,0.0,0
2020-06-08,93.75440626421818,94.63138323574323,92.1466186345523,94.31165313720703,11090700,0.0,0
2020-06-09,91.99131255947188,94.02846193418127,91.19655590429993,92.7495346069336,10745400,0.0,0
2020-06-10,92.26535984424089,92.72211905139059,89.12285426878134,89.14112854003906,10486300,0.0,0
2020-06-11,84.31775305130591,86.04430230953436,81.41276419356413,81.64114379882812,14944800,0.0,0
2020-06-12,85.52360952561932,85.55101396710151,82.22580698845557,84.39997863769531,9532400,0.0,0
2020-06-15,81.3853504772668,84.11677549683002,80.58145679860027,83.34028625488281,12289500,0.0,0
2020-06-16,86.77511684166923,87.31409635898265,83.57780222143506,85.89813995361328,8726700,0.0,0
2020-06-17,85.71543206714615,85.87072852049172,83.58693254920206,83.62347412109375,6019900,0.0,0
2020-06-18,83.13018199682013,85.16733128160485,82.30801396776815,83.9888916015625,7064100,0.0,0
2020-06-19,86.24528091672647,86.24528091672647,82.71909911326028,82.79217529296875,14838800,0.0,0
2020-06-22,82.50898594382369,83.76050872662563,81.842114410169,83.66915130615234,5939200,0.0,0
2020-06-23,84.50045468486863,85.03942721258935,83.29461063733854,83.5321273803711,6317700,0.0,0
2020-06-24,82.20751190356106,82.33540391116436,79.34820206272745,80.06074523925781,8974500,0.0,0
2020-06-25,79.75929341437315,81.76903818046289,79.62227122293358,81.49497985839844,7398000,0.0,0
2020-06-26,81.10217367706645,81.14785239123411,78.72702690180596,78.9828109741211,13766000,0.0,0
2020-06-29,79.39388867752537,80.9103256200307,79.11069322996462,80.0881576538086,7022200,0.0,0
2020-06-30,79.11069433621145,82.20752124429232,78.89145186535058,81.51325225830078,8263600,0.0,0
2020-07-01,81.55892508201266,82.92006560402305,79.97854208622707,80.04248809814453,6379400,0.0,0
2020-07-02,81.6411400067983,82.54552125015157,80.53578360501271,80.67280578613281,5832800,0.0,0
2020-07-06,81.75990419368618,82.44504305564445,80.22519286411595,80.91033172607422,6747500,0.0,0
2020-07-07,80.22519430393055,80.46271106515817,78.69962008329271,78.84577941894531,5898000,0.0,0
2020-07-08,78.91885816362587,80.20692252068542,78.46209893963471,78.88231658935547,6736400,0.0,0
2020-07-09,78.53518624229653,78.85491632208395,75.53884668955786,75.58451843261719,8833600,0.0,0
2020-07-10,75.36526094130595,78.03273274676897,75.36526094130595,77.85916900634766,6218100,0.0,0
2020-07-13,78.59913186798376,79.41216276808895,77.47550105648943,78.01448059082031,7074000,0.0,0
2020-07-14,78.00534428718538,80.9377378407119,77.68561420557215,80.70935821533203,7440500,0.0,0
2020-07-15,82.38109157832133,82.39022871402761,80.58145917176839,81.20265197753906,5935200,0.0,0
2020-07-16,80.79156611280577,81.74162604501657,79.79582747468798,80.7184829711914,4795700,0.0,0
2020-07-17,80.76417478828162,81.40363495723675,79.39389702372654,79.6496810913086,5964000,0.0,0
2020-07-20,79.32081507159106,79.9237336729383,77.46637358394186,77.89572143554688,14974800,0.0,0
2020-07-21,78.9919266778223,83.79703477548271,78.89143910959355,83.48643493652344,15115000,0.0,0
2020-07-22,82.17098636851716,83.35856320753017,81.21179612432334,83.1667251586914,10317500,0.0,0
2020-07-23,82.67342398852263,83.4773177569266,82.23493204328854,83.13932037353516,6586300,0.0,0
2020-07-24,83.56867423395046,84.71970250914082,82.19839650383464,82.33541870117188,6620500,0.0,0
2020-07-27,81.9974225926686,83.21239690198078,81.1204456681515,83.1667251586914,7599700,0.0,0
2020-07-28,82.64601107452972,83.28547116910218,81.09302560692298,81.40362548828125,6787300,0.0,0
2020-07-29,81.74163657361392,82.28974626713607,80.91946854853425,82.28060913085938,6386900,0.0,0
2020-07-30,80.78244566210665,80.84639168182832,78.28853695377491,78.80924224853516,10112800,0.0,0
2020-07-31,76.05041040033507,76.82689968317672,74.46089026057075,76.68074035644531,19119800,0.0,0
2020-08-03,76.7172793987826,77.77695713379089,76.55284580564086,77.47549438476562,11220100,0.0,0
2020-08-04,77.17404853089782,79.22032808793419,76.99134064302376,79.01021575927734,9077900,0.0,0
2020-08-05,80.5175077065896,80.78242886738589,78.93712484649109,79.65879821777344,7324200,0.0,0
2020-08-06,78.9553890202851,80.29826207166884,78.65392630067004,79.90544891357422,7035600,0.0,0
2020-08-07,79.36647980402431,79.57659211249597,78.32506933676542,79.29340362548828,7185000,0.0,0
2020-08-10,80.33481755990199,81.99742091882501,80.02421765174648,81.97001647949219,8150200,0.0,0
2020-08-11,83.9980225126032,84.96635685299731,81.45844222115598,81.8695297241211,9074300,0.0,0
2020-08-12,82.94747279250939,83.73309916730163,81.71421738747098,82.8743896484375,9057400,0.0,0
2020-08-13,82.09790954748848,83.38596699956798,81.99742195560228,82.05223083496094,7314600,0.0,0
2020-08-14,81.30313615830634,82.755627043146,81.16610700681774,82.53638458251953,6343000,0.0,0
2020-08-17,82.53639075630247,83.6600215190469,81.96087664051201,82.9200668334961,10473800,0.0,0
2020-08-18,82.44746214907865,82.81813889643156,80.9184249850422,81.20569610595703,7981500,1.29,0
2020-08-19,80.89989994291811,81.45591156749414,79.88053704944544,80.05661010742188,9120300,0.0,0
2020-08-20,79.15771052647922,80.51994341803052,78.51830042621242,78.5924301147461,7872300,0.0,0
2020-08-21,78.46269054141325,78.85189790022484,77.38773587373318,78.84263610839844,9003600,0.0,0
2020-08-24,79.32452052828275,80.93695626104135,78.6665726549736,80.80722045898438,8738700,0.0,0
2020-08-25,81.55784484686217,81.58564436655429,79.47279602909947,79.81566619873047,6835800,0.0,0
2020-08-26,79.4264489552503,79.5469158823675,78.45343053606457,78.56462860107422,7486500,0.0,0
2020-08-27,78.91678408938887,79.3523216794982,77.81402267915085,78.68511199951172,7438200,0.0,0
2020-08-28,78.81483638328768,79.44498465924248,78.13835086804369,79.35231018066406,7307900,0.0,0
2020-08-31,79.53767175809328,79.60253966711483,77.72136323541835,77.77696228027344,9437500,0.0,0
2020-09-01,77.15606961822304,77.49893976340287,76.40544728970944,76.98926544189453,8990600,0.0,0
2020-09-02,76.97073539609873,77.80475636095177,76.6371270101575,77.0912094116211,10821900,0.0,0
2020-09-03,76.9614711721605,78.29589760371202,75.71970509257919,76.24791717529297,16179900,0.0,0
2020-09-04,76.41472004640129,77.50821257581916,74.96908849126514,75.92357635498047,10516600,0.0,0
2020-09-08,74.59841996082218,74.67255673337687,72.3187672303038,73.18058776855469,14942500,0.0,0
2020-09-09,74.10727327228098,75.12662910917547,73.83853278499643,74.16287231445312,9269800,0.0,0
2020-09-10,74.71888335232445,74.95982431660727,72.32803264700154,72.42070007324219,11845900,0.0,0
2020-09-11,72.50410496584887,72.92111902544656,71.41988113702456,71.99443054199219,13732400,0.0,0
2020-09-14,71.7998141932447,72.2631583535597,71.28086392604374,71.62374114990234,8182800,0.0,0
2020-09-15,71.87393934867582,72.7264979230924,70.39123954327579,70.75264739990234,11732000,0.0,0
2020-09-16,70.75265583639695,73.65319496757895,70.39124793667638,72.8006362915039,13019000,0.0,0
2020-09-17,71.8461493420599,73.06937772718841,70.77119449213306,73.01377868652344,10515100,0.0,0
2020-09-18,72.17048661690768,73.34738478821617,71.81834758686863,72.4762954711914,14517800,0.0,0
2020-09-21,70.6507156094036,71.030661214626,69.20508409114845,70.7063217163086,16199100,0.0,0
2020-09-22,70.56731663478276,71.84614396486471,69.82596315440232,69.99276733398438,9155000,0.0,0
2020-09-23,70.0483773656573,70.34492446041371,66.5825645015183,66.67523193359375,16649200,0.0,0
2020-09-24,66.02654295997118,67.67604704235633,65.33152671828728,66.53622436523438,15203500,0.0,0
2020-09-25,65.80414171469096,67.16637472043483,65.5817314202345,66.56402587890625,11070500,0.0,0
2020-09-28,68.24132272825774,69.27921612205893,67.7872474616255,68.51006317138672,12863800,0.0,0
2020-09-29,68.57494288300065,68.70467869582222,65.89681392249999,66.62889862060547,10553000,0.0,0
2020-09-30,66.95323734813266,67.54631736249657,66.36015733376875,66.72156524658203,10466500,0.0,0
2020-10-01,66.26749462378721,66.61036483364039,64.89599257415864,65.25740051269531,14930700,0.0,0
2020-10-02,63.86736070830578,66.41575372360015,63.774693285400225,65.970947265625,9854800,0.0,0
2020-10-05,66.27674673757785,67.39804584677627,65.5261314471872,67.3702392578125,12049800,0.0,0
2020-10-06,68.42666663854854,68.87148017212431,66.95323550684186,66.99957275390625,15294500,0.0,0
2020-10-07,66.87909446912782,68.5007990318326,66.31381402737935,68.37106323242188,15410300,0.0,0
2020-10-08,68.93635227147007,70.01131425215931,68.56567548260924,69.70550537109375,11590900,0.0,0
2020-10-09,70.29857675975025,70.51171111483504,68.5564052574541,68.57493591308594,12260900,0.0,0
2020-10-12,68.23205616762789,69.45528442619361,67.83357992059136,69.04754638671875,9056900,0.0,0
2020-10-13,69.26067979511876,69.26067979511876,67.44437162187232,68.0189208984375,10440300,0.0,0
2020-10-14,67.9077223096572,68.97341534426367,67.56485213918175,67.60191345214844,7057500,0.0,0
2020-10-15,66.55475178782892,68.3154609285793,66.15627554581735,68.12085723876953,10052100,0.0,0
2020-10-16,68.13012921085956,68.60274228248261,66.9717686912443,67.54631805419922,9305600,0.0,0
2020-10-19,67.75018554738632,67.96331990774456,65.97094561973313,66.0543441772461,8357100,0.0,0
2020-10-20,66.6381673864473,66.9903064392923,65.83194591932268,66.4250259399414,7753200,0.0,0
2020-10-21,65.91534184705117,66.332355859606,65.54467215154187,65.67440795898438,9800600,0.0,0
2020-10-22,65.68366248278458,68.10231944967558,65.39639137953723,68.0189208984375,9810100,0.0,0
2020-10-23,68.51006779931768,68.90854405983053,66.56402374079457,67.24977111816406,8727200,0.0,0
2020-10-26,66.47134999359845,66.61961643428512,65.09057943743872,65.73926544189453,9710900,0.0,0
2020-10-27,65.25739871576936,65.42420291896794,64.39557817758867,64.41411590576172,14251700,0.0,0
2020-10-28,62.72754739568941,63.088955348357736,61.467250458666264,61.976924896240234,15961900,0.0,0
2020-10-29,61.28190115718179,64.07123521217221,60.383019350822714,63.75616455078125,12292200,0.0,0
2020-10-30,64.77550763257432,64.97011130928605,63.08893536433591,64.40483093261719,17191600,0.0,0
2020-11-02,65.5168628496897,67.72238562507216,64.31217224900196,66.86056518554688,11475500,0.0,0
2020-11-03,67.79651640928125,67.92625219991115,65.84120361755457,66.4806137084961,8608000,0.0,0
2020-11-04,65.59101084631124,68.19500326680478,64.76625864757686,66.50843048095703,10925700,0.0,0
2020-11-05,66.62889225190868,67.6204484808798,66.49915645148785,66.8512954711914,10627700,0.0,0
2020-11-06,67.18491164217701,67.89845862740721,65.63734365013303,65.93388366699219,8366900,0.0,0
2020-11-09,74.13507506449673,78.09203158523269,72.522639161464,73.57906341552734,24015200,0.0,0
2020-11-10,75.19148705061129,77.05413248732489,73.8663225172392,76.97999572753906,15039700,0.0,0
2020-11-11,77.93449470036998,78.29590261852894,75.8031155766212,76.41472625732422,11640600,0.0,0
2020-11-12,75.04322913706395,76.2108514211872,74.05167283987089,74.75595092773438,8920700,0.0,0
2020-11-13,75.20076058610313,77.23947211640616,75.08955543951404,76.94293212890625,10890300,0.0,0
2020-11-16,79.91760084675522,82.64206684189526,79.26892183366043,82.43819427490234,18980200,0.0,0
2020-11-17,81.24398794418578,82.30655138877269,79.76767967999588,81.84579467773438,14329000,1.29,0
2020-11-18,82.15610044695312,82.65447095833987,79.2222873419399,79.25049591064453,10583700,0.0,0
2020-11-19,78.56406158812138,80.83023836640402,78.10329773010439,80.61396789550781,8820200,0.0,0
2020-11-20,80.60457250599445,81.15936020919726,79.81469663429408,80.67039489746094,8294600,0.0,0
2020-11-23,82.23131802472588,86.11486012665675,81.58249944494332,85.5976791381836,13379300,0.0,0
2020-11-24,87.81685461159844,90.10184213596301,87.45012883878336,89.91378021240234,17257400,0.0,0
2020-11-25,89.02986485071986,89.02986485071986,86.64144134521484,86.64144134521484,10556600,0.0,0
2020-11-27,85.87978766925997,87.0645906753047,85.13693089137978,85.86097717285156,4627700,0.0,0
2020-11-30,84.63855042674298,85.4284190048509,81.71414272494059,81.97743225097656,14288400,0.0,0
2020-12-01,83.95211772308744,84.35645729224805,81.87400273827197,82.2313232421875,9913600,0.0,0
2020-12-02,82.05265884874615,85.8609660295247,81.90220359341492,84.50690460205078,10509600,0.0,0
2020-12-03,85.17454497679681,85.67291552164474,83.75465380581511,84.44109344482422,8249800,0.0,0
2020-12-04,85.77634454782468,87.87326275990375,85.49424451725444,87.71340942382812,10791100,0.0,0
2020-12-07,86.34053677498778,86.86711584231915,84.51630618587306,85.34379577636719,9398400,0.0,0
2020-12-08,84.94886220449473,86.94235156129042,84.80781935126824,86.07725524902344,7627300,0.0,0
2020-12-09,86.69785728939893,87.46892257000984,84.0367462097197,85.04289245605469,11129400,0.0,0
2020-12-10,86.08665710097995,88.91702691363113,85.36260367050483,87.77923583984375,11992100,0.0,0
2020-12-11,87.00817288833528,87.71341584226529,85.59768698047526,86.93294525146484,9584500,0.0,0
2020-12-14,87.82625922714129,88.10835211044957,83.91450811316466,84.10257720947266,12198400,0.0,0
2020-12-15,84.08375505104247,85.08050318797761,83.47254312749105,84.0367431640625,11775300,0.0,0
2020-12-16,83.87689127438391,84.01794129801156,82.60745540993939,83.39733123779297,9892900,0.0,0
2020-12-17,84.19660427460822,84.20600952251404,82.32536169107075,83.13404083251953,11748900,0.0,0
2020-12-18,82.72969600151217,83.41612839884566,81.11233782145266,81.9868392944336,27427600,0.0,0
2020-12-21,79.31631501730635,81.65771938633853,78.54524975014186,80.95247650146484,11430500,0.0,0
2020-12-22,80.34126550855562,80.67978264096479,79.26929698062696,79.32571411132812,8585800,0.0,0
2020-12-23,79.92752921232669,81.48847028521865,79.92752921232669,80.57635498046875,7223100,0.0,0
2020-12-24,80.80202395766747,80.80202395766747,79.74885872502958,80.23783111572266,3335600,0.0,0
2020-12-28,80.50113285783188,81.46026011741168,79.57021416851879,79.83350372314453,8051900,0.0,0
2020-12-29,80.17201824824069,80.6045663841836,79.03422718267521,79.56080627441406,7670800,0.0,0
2020-12-30,79.56079683574838,81.41323585898321,79.49497445708984,80.23783111572266,7901800,0.0,0
2020-12-31,79.83350469572048,80.11559757592654,78.94959788804958,79.41035461425781,8350700,0.0,0
2021-01-04,80.06859105237724,80.82084595747564,78.88378078857123,79.65484619140625,9234900,0.0,0
2021-01-05,80.38829811917947,83.8957098554686,80.228444758244,81.80818939208984,13414800,0.0,0
2021-01-06,83.68883141638429,85.3626068968556,82.57924887019173,84.44109344482422,13916800,0.0,0
2021-01-07,84.99587476081979,85.40021431533494,83.98032325076753,84.83602142333984,9286600,0.0,0
2021-01-08,86.58502295894249,86.91413487591412,85.05229047202903,85.64469909667969,11152100,0.0,0
2021-01-11,83.80166775969573,86.60382893774977,83.28448674993645,86.1336669921875,10635000,0.0,0
2021-01-12,87.13041543579406,88.3152183765296,86.23710343229754,87.76982879638672,10923900,0.0,0
2021-01-13,87.63819211297455,87.9390954997705,86.45338906289824,87.68521118164062,9723300,0.0,0
2021-01-14,88.33402906051452,90.57199734967332,88.19297904133474,89.7915267944336,13950200,0.0,0
2021-01-15,88.5973158129632,88.68194151734447,86.23710090027268,86.59442138671875,10244600,0.0,0
2021-01-19,87.92028126479552,89.35897562854498,87.72281411429087,88.87001037597656,9574800,0.0,0
2021-01-20,89.33077457714171,89.85735368946264,88.67255068674055,89.68809509277344,8735400,0.0,0
2021-01-21,88.25880094888872,89.01106293103716,85.77634645154161,86.51920318603516,10393100,0.0,0
2021-01-22,85.0052802969569,86.53800564066609,84.46929597162652,86.25591278076172,7810600,0.0,0
2021-01-25,85.21215144399582,85.59768049908573,83.99913279419275,85.4754409790039,7689400,0.0,0
2021-01-26,86.69786016565267,87.36549644366782,83.94271086899869,84.02734375,7827800,0.0,0
2021-01-27,82.30654632004102,84.95825931834452,81.5730948570786,82.93656158447266,10178500,0.0,0
2021-01-28,83.37852202802786,84.77020461566619,82.98358769505973,83.70763397216797,8155500,0.0,0
2021-01-29,81.64833327164247,82.12789333824095,79.85231101821222,80.1156005859375,14699800,0.0,0
2021-02-01,80.8584459812271,82.09027510507347,79.52318783388992,81.25338745117188,8073600,0.0,0
2021-02-02,82.75790548332174,83.09642264912405,81.36622300456756,81.86459350585938,9233100,0.0,0
2021-02-03,81.85519965287676,84.05555416993694,81.70474438293992,83.65121459960938,9256500,0.0,0
2021-02-04,84.1684023878868,84.30004717261214,82.70149208450025,83.68883514404297,7917600,0.0,0
2021-02-05,84.5727396747107,85.07111022810923,83.35031565104816,83.93331909179688,8017300,0.0,0
2021-02-08,84.90185563935927,86.54742265522279,84.63856606467756,86.02084350585938,9886600,0.0,0
2021-02-09,85.66350512250838,85.8233584623567,84.45048644099097,85.5318603515625,7605500,0.0,0
2021-02-10,85.9268029018123,87.06459405926351,85.19335134362909,86.99877166748047,8778800,0.0,0
2021-02-11,86.85772170620005,86.92354409260012,84.70437910239487,86.52860260009766,8572400,0.0,0
2021-02-12,86.06784316864479,87.19623612360083,85.89858458410647,87.0269775390625,7858300,0.0,0
2021-02-16,88.7339503375877,89.50637678337563,88.31435707048762,88.81023406982422,14006000,1.29,0
2021-02-17,90.99402488803673,92.2337284335842,89.83061235847934,91.47083282470703,14342300,0.0,0
2021-02-18,91.3087177477385,91.33732505919119,89.92597767377372,90.593505859375,9030600,0.0,0
2021-02-19,90.71746382382526,91.90948351323723,90.25973233737712,91.35639190673828,8913900,0.0,0
2021-02-22,92.4911922542801,95.01827552062336,91.98577705611365,93.82625579833984,13178700,0.0,0
2021-02-23,95.33296879876951,95.51415812153728,92.31000858228373,95.00873565673828,14874000,0.0,0
2021-02-24,95.67627257907442,99.21418623596676,95.18038830112899,98.5180435180664,16116000,0.0,0
2021-02-25,100.03430826738773,100.09152289259606,96.87783472567679,97.60258483886719,13219200,0.0,0
2021-02-26,95.64766754490905,96.37241031374317,93.08243871756946,95.36157989501953,14454100,0.0,0
2021-03-01,97.70746884747635,98.98531773542203,96.69663848089287,97.31649017333984,10439900,0.0,0
2021-03-02,97.16390869311007,98.5180413190624,96.99225756619282,97.68840026855469,10643500,0.0,0
2021-03-03,98.6134132086431,100.84487068474094,98.60387501351559,98.7850570678711,14958200,0.0,0
2021-03-04,99.6719164040851,102.5899855878681,98.34639107480392,99.65284729003906,22994200,0.0,0
2021-03-05,101.99874520724973,104.0680897494056,101.22631873656277,103.94412231445312,23638200,0.0,0
2021-03-08,104.7642382306942,105.30779897608127,103.04772678446575,104.65933990478516,18033600,0.0,0
2021-03-09,104.01087387455372,105.55573407279915,102.87606875683271,104.42092895507812,19010700,0.0,0
2021-03-10,105.08846466117012,106.81451431182282,104.6116567320804,106.2042007446289,17389900,0.0,0
2021-03-11,106.47120174704882,107.32945739169648,105.74645172762293,106.03253936767578,10989500,0.0,0
2021-03-12,106.46166698643903,107.4724974030138,105.58434219939257,106.3853759765625,10930300,0.0,0
2021-03-15,106.35677365868094,106.71915233484734,103.8392284186821,105.13614654541016,10488000,0.0,0
2021-03-16,103.49591899661468,103.8296830630848,102.11317903173375,102.64720153808594,11698400,0.0,0
2021-03-17,102.23714698408375,103.52452683303103,101.65544077576865,103.01911163330078,9168600,0.0,0
2021-03-18,102.04643069875235,102.5423077227777,98.89949558984387,99.29048156738281,13246600,0.0,0
2021-03-19,99.11883052604641,100.02476264362704,97.97448717827417,98.58480072021484,18491000,0.0,0
2021-03-22,98.27964472863786,99.65285384665007,97.56443285892506,97.78376770019531,12508500,0.0,0
2021-03-23,96.74431956934201,99.46213040765834,96.01957680293472,97.24020385742188,14781700,0.0,0
2021-03-24,98.21289232714605,100.85441225140895,98.1366085901094,99.84357452392578,11026800,0.0,0
2021-03-25,98.07938290714407,100.37760046174247,97.33556375229,100.1964111328125,11138200,0.0,0
2021-03-26,101.59823529294455,102.55185115947246,100.47296827942115,102.49463653564453,9820200,0.0,0
2021-03-29,101.46472478108448,102.5423080393286,100.79718934126466,101.96060180664062,7542300,0.0,0
2021-03-30,101.1404850686429,101.87477327733913,100.69228449784327,101.01651763916016,6284600,0.0,0
2021-03-31,100.65415529132339,101.29307616097846,99.7482158737942,99.92940521240234,8954400,0.0,0
2021-04-01,100.37760181303013,100.94976984173496,99.37630230616327,100.8448715209961,8515800,0.0,0
2021-04-05,100.82579641185947,100.92115653172245,99.33815089505607,99.66238403320312,8692700,0.0,0
2021-04-06,99.41444880461282,100.20595167790894,98.65155324171103,98.77552795410156,8125100,0.0,0
2021-04-07,98.6706190329888,99.71959486266293,98.47036060622914,99.35722351074219,7699300,0.0,0
