Date,Open,Close,Volume,days,Buy_Sell
2012-12-12,108.169998,108.080002,5968200,1073,0
2012-12-13,108.540001,107.910004,4909800,1074,0
2012-12-14,107.610001,107.82,5889300,1075,1
2012-12-17,107.970001,108.68,6097100,1078,1
2012-12-18,108.540001,110.099998,7102700,1079,0
2012-12-19,110.470001,109.910004,7623200,1080,1
2012-12-20,110.0,110.379997,5873900,1081,0
2012-12-21,109.57,109.709999,15611700,1082,0
2012-12-24,109.300003,108.629997,2284400,1085,0
2012-12-26,109.099998,108.459999,4094300,1087,1
2012-12-27,108.459999,108.519997,5525700,1088,0
2012-12-28,107.68,106.449997,5277100,1089,1
2012-12-31,105.75,108.139999,6554000,1092,1
2013-01-02,110.269997,110.389999,6144100,1094,0
2013-01-03,110.139999,109.919998,6817000,1095,1
2013-01-04,109.989998,110.5,4414500,1096,0
2013-01-07,110.019997,109.75,4861000,1099,0
2013-01-08,109.480003,109.260002,6325400,1100,1
2013-01-09,109.720001,109.540001,4558600,1101,1
2013-01-10,110.190002,110.470001,5276400,1102,1
2013-01-11,111.199997,111.730003,5456300,1103,1
2013-01-14,111.379997,112.849998,6373900,1106,1
2013-01-15,112.260002,113.440002,5637600,1107,1
2013-01-16,113.309998,113.970001,6148500,1108,1
2013-01-17,114.730003,114.739998,6966000,1109,1
2013-01-18,115.230003,115.239998,8538000,1110,1
2013-01-22,115.110001,115.910004,5398000,1114,0
2013-01-23,115.349998,115.010002,5031800,1115,1
2013-01-24,115.489998,115.5,4895800,1116,1
2013-01-25,115.519997,116.199997,4745400,1117,0
2013-01-28,116.559998,116.040001,4520500,1120,1
2013-01-29,116.279999,117.209999,4370100,1121,0
2013-01-30,117.07,116.449997,5168200,1122,0
2013-01-31,116.220001,115.150002,7777900,1123,1
2013-02-01,115.839996,116.5,6415900,1124,0
2013-02-04,115.019997,115.199997,6397600,1127,1
2013-02-05,115.739998,115.809998,5067800,1128,1
2013-02-06,115.43,115.910004,4459800,1129,0
2013-02-07,115.989998,115.019997,5423900,1130,1
2013-02-08,114.93,115.639999,4457200,1131,0
2013-02-11,115.68,115.639999,3766300,1134,1
2013-02-12,115.720001,116.5,4530600,1135,0
2013-02-13,115.43,115.529999,4111000,1136,1
2013-02-14,115.160004,115.709999,5226400,1137,0
2013-02-15,115.5,114.959999,6353200,1138,1
2013-02-19,115.190002,115.919998,5023300,1142,0
2013-02-20,115.93,114.989998,5447000,1143,0
2013-02-21,114.790001,114.989998,4795100,1144,1
2013-02-22,115.510002,115.959999,5207200,1145,0
2013-02-25,116.5,113.540001,7522800,1148,1
2013-02-26,114.470001,114.959999,6113100,1149,1
2013-02-27,114.709999,116.650002,4540600,1150,1
2013-02-28,116.57,117.150002,5953600,1151,0
2013-03-01,116.730003,116.900002,5570300,1152,1
2013-03-04,116.779999,117.489998,5046700,1155,1
2013-03-05,117.970001,117.93,6356000,1156,1
2013-03-06,118.300003,118.470001,5362200,1157,1
2013-03-07,118.620003,118.559998,4378700,1158,1
2013-03-08,118.949997,118.57,4992000,1159,1
2013-03-11,118.629997,118.730003,4528400,1162,0
2013-03-12,118.879997,118.25,4625000,1163,1
2013-03-13,118.379997,118.360001,5393300,1164,1
2013-03-14,118.730003,120.0,7476700,1165,0
2013-03-15,119.589996,119.68,10215600,1166,0
2013-03-18,118.779999,119.129997,4828700,1169,1
2013-03-19,119.389999,119.459999,5244200,1170,1
2013-03-20,119.980003,120.349998,5945300,1171,0
2013-03-21,120.0,120.339996,6168500,1172,1
2013-03-22,120.660004,121.18,5190700,1173,0
2013-03-25,121.5,120.18,6345300,1176,1
2013-03-26,120.739998,120.980003,4256400,1177,0
2013-03-27,120.5,120.190002,4329600,1178,0
2013-03-28,120.440002,118.82,8280100,1179,1
2013-04-01,118.989998,119.610001,4322200,1183,0
2013-04-02,119.839996,119.0,4813900,1184,0
2013-04-03,119.18,117.779999,7175000,1185,1
2013-04-04,117.93,118.07,5409700,1186,0
2013-04-05,116.639999,117.519997,5029900,1187,1
2013-04-08,117.449997,117.809998,4117400,1190,1
2013-04-09,117.989998,118.639999,4849700,1191,1
2013-04-10,118.889999,119.639999,5452000,1192,1
2013-04-11,119.959999,120.949997,6092300,1193,0
2013-04-12,120.459999,119.940002,6391700,1194,0
2013-04-15,118.809998,116.57,9766800,1197,1
2013-04-16,117.339996,117.010002,6511400,1198,0
2013-04-17,116.400002,114.809998,8291200,1199,1
2013-04-18,114.879997,115.589996,6451600,1200,1
2013-04-19,116.360001,115.900002,7573200,1201,1
2013-04-22,116.389999,116.57,5435700,1204,1
2013-04-23,116.989998,117.480003,6745200,1205,1
2013-04-24,118.040001,118.279999,4559000,1206,1
2013-04-25,119.07,118.510002,5602800,1207,1
2013-04-26,119.0,120.040001,6012200,1208,1
2013-04-29,120.440002,121.32,5158500,1211,1
2013-04-30,121.050003,122.010002,6907400,1212,0
2013-05-01,121.25,120.269997,6082100,1213,1
2013-05-02,121.0,122.040001,5066100,1214,1
2013-05-03,122.690002,123.489998,6384300,1215,0
2013-05-06,123.32,123.25,4668700,1218,0
2013-05-07,123.349998,123.040001,4412600,1219,1
2013-05-08,122.980003,123.360001,4479800,1220,1
2013-05-09,123.459999,123.639999,9237500,1221,0
2013-05-10,123.379997,123.230003,10581700,1222,0
2013-05-13,122.900002,122.849998,16870100,1225,1
2013-05-14,122.919998,125.0,6965800,1226,0
2013-05-15,123.730003,123.010002,7950400,1227,0
2013-05-16,122.739998,122.760002,5549800,1228,1
2013-05-17,122.739998,123.419998,6850200,1229,1
2013-05-20,123.43,124.779999,5298200,1232,1
2013-05-21,124.839996,125.940002,6699300,1233,0
2013-05-22,125.910004,124.93,9350100,1234,1
2013-05-23,124.209999,125.400002,8096100,1235,1
2013-05-24,124.5,125.449997,5593200,1236,1
2013-05-28,126.389999,126.43,6598500,1240,0
2013-05-29,126.07,125.489998,6422400,1241,0
2013-05-30,125.230003,125.110001,4353400,1242,0
2013-05-31,124.639999,122.75,7905000,1243,1
2013-06-03,122.349998,124.089996,7256900,1246,0
2013-06-04,122.82,122.959999,7675500,1247,0
2013-06-05,122.339996,121.57,7745600,1248,0
2013-06-06,121.269997,120.589996,10141500,1249,1
2013-06-07,121.220001,121.699997,6089800,1250,1
2013-06-10,122.940002,122.690002,5585600,1253,0
2013-06-11,121.870003,121.449997,4548000,1254,0
2013-06-12,122.32,119.970001,5489200,1255,1
2013-06-13,119.900002,121.660004,4656700,1256,0
2013-06-14,121.129997,120.279999,4415300,1257,1
2013-06-17,120.449997,121.220001,4046900,1260,1
2013-06-18,121.029999,121.519997,4544800,1261,0
2013-06-19,121.800003,120.5,4634300,1262,0
2013-06-20,119.540001,117.949997,7624100,1263,1
2013-06-21,119.239998,118.93,10692100,1264,0
2013-06-24,117.709999,116.82,6785700,1267,1
2013-06-25,117.75,117.449997,5983100,1268,1
2013-06-26,118.339996,118.150002,4820700,1269,1
2013-06-27,118.519997,118.709999,4459400,1270,0
2013-06-28,118.790001,118.339996,6504400,1271,1
2013-07-01,118.349998,119.080002,5053000,1274,1
2013-07-02,119.089996,119.150002,4912000,1275,0
2013-07-03,119.239998,119.080002,3034800,1276,1
2013-07-05,119.690002,120.510002,4386200,1278,1
2013-07-08,121.290001,121.239998,4964400,1281,1
2013-07-09,122.389999,123.269997,6252900,1282,0
2013-07-10,123.449997,122.900002,5549600,1283,1
2013-07-11,123.949997,123.769997,7235100,1284,1
2013-07-12,123.519997,124.059998,5615000,1285,1
2013-07-15,124.110001,124.68,4062000,1288,0
2013-07-16,124.709999,124.120003,4002900,1289,1
2013-07-17,124.650002,124.349998,3634600,1290,1
2013-07-18,124.68,125.470001,4324100,1291,1
2013-07-19,125.790001,126.910004,5929900,1292,1
2013-07-22,126.709999,127.029999,4056100,1295,1
2013-07-23,127.07,127.260002,3763300,1296,0
2013-07-24,127.25,126.370003,4527800,1297,1
2013-07-25,126.139999,127.760002,4466400,1298,0
2013-07-26,127.029999,127.559998,4829900,1299,0
2013-07-29,127.370003,126.169998,4028900,1302,0
2013-07-30,126.199997,125.779999,4589500,1303,1
2013-07-31,126.019997,125.889999,5394300,1304,1
2013-08-01,126.489998,126.440002,5757100,1305,0
2013-08-02,124.870003,124.949997,7472700,1306,0
2013-08-05,124.720001,123.989998,3733700,1309,0
2013-08-06,123.970001,123.139999,4677700,1310,1
2013-08-07,123.029999,123.330002,3898500,1311,0
2013-08-08,123.879997,123.07,5639200,1312,0
2013-08-09,123.120003,122.5,5739400,1313,0
2013-08-12,122.0,121.800003,6014800,1316,1
2013-08-13,121.93,122.5,4461000,1317,0
2013-08-14,122.760002,122.050003,6884900,1318,0
2013-08-15,120.68,120.25,4247800,1319,0
2013-08-16,119.889999,119.879997,5652500,1320,0
2013-08-19,119.690002,118.660004,4308900,1323,0
2013-08-20,118.589996,118.290001,4490700,1324,0
2013-08-21,118.379997,117.699997,5648600,1325,1
2013-08-22,117.940002,118.290001,4028600,1326,1
2013-08-23,118.690002,119.529999,4675900,1327,0
2013-08-26,119.739998,118.839996,3783400,1330,0
2013-08-27,118.239998,118.809998,5185600,1331,1
2013-08-28,119.459999,121.809998,7615400,1332,0
2013-08-29,121.150002,120.370003,5488800,1333,1
2013-08-30,120.519997,120.43,4696100,1334,1
2013-09-03,121.339996,120.550003,4154300,1338,1
2013-09-04,120.349998,120.860001,3671200,1339,1
2013-09-05,121.080002,121.370003,3337300,1340,0
2013-09-06,121.529999,121.209999,5690200,1341,1
2013-09-09,121.209999,122.220001,4482000,1344,1
2013-09-10,122.82,123.010002,6000800,1345,1
2013-09-11,123.050003,123.919998,4995800,1346,0
2013-09-12,124.050003,123.889999,4529700,1347,1
2013-09-13,123.980003,124.139999,3094000,1348,0
2013-09-16,124.980003,124.080002,4277800,1351,1
2013-09-17,124.099998,124.339996,5458200,1352,1
2013-09-18,124.360001,125.82,6296900,1353,0
2013-09-19,125.860001,125.440002,4440800,1354,0
2013-09-20,125.660004,124.919998,10264700,1355,1
2013-09-23,124.620003,125.519997,5450600,1358,0
2013-09-24,125.339996,124.489998,6097900,1359,0
2013-09-25,124.769997,124.07,4498900,1360,0
2013-09-26,124.099998,123.489998,5022600,1361,0
2013-09-27,123.230003,122.639999,4518800,1362,0
2013-09-30,121.599998,121.5,6421800,1365,0
2013-10-01,121.269997,121.32,4702300,1366,0
2013-10-02,121.040001,120.830002,5899800,1367,0
2013-10-03,120.620003,118.25,10203700,1368,0
2013-10-04,118.5,118.129997,6538500,1369,0
2013-10-07,117.43,117.870003,5677400,1372,0
2013-10-08,117.889999,116.730003,6744200,1373,0
2013-10-09,116.550003,116.129997,8861700,1374,1
2013-10-10,115.239998,116.379997,11133000,1375,1
2013-10-11,116.57,117.669998,6535800,1376,1
2013-10-14,117.330002,118.580002,4789800,1379,0
2013-10-15,118.559998,118.150002,6414700,1380,1
2013-10-16,119.419998,119.160004,5614200,1381,1
2013-10-17,119.099998,119.519997,5254800,1382,1
2013-10-18,119.610001,119.650002,6231100,1383,1
2013-10-21,119.629997,119.82,4360700,1386,1
2013-10-22,120.139999,120.639999,6444900,1387,0
2013-10-23,120.290001,120.129997,4961900,1388,1
2013-10-24,120.669998,120.559998,4188100,1389,1
2013-10-25,120.589996,120.589996,4273300,1390,1
2013-10-28,120.559998,120.910004,5497700,1393,1
2013-10-29,121.330002,121.5,4241700,1394,0
2013-10-30,121.540001,120.300003,4999100,1395,0
2013-10-31,120.150002,119.959999,7752500,1396,0
2013-11-01,119.040001,118.010002,9344200,1397,1
2013-11-04,118.589996,118.099998,6670300,1400,1
2013-11-05,117.599998,118.449997,6623300,1401,1
2013-11-06,119.300003,121.139999,8373200,1402,0
2013-11-07,121.599998,119.910004,10131200,1403,1
2013-11-08,119.669998,121.190002,11331000,1404,0
2013-11-11,121.18,121.080002,3427600,1407,0
2013-11-12,121.029999,120.0,6914200,1408,1
2013-11-13,119.580002,120.089996,6212000,1409,0
2013-11-14,119.580002,119.559998,5470900,1410,1
2013-11-15,119.779999,120.059998,6008000,1411,1
2013-11-18,120.709999,120.559998,4788700,1414,1
2013-11-19,120.550003,122.059998,5891800,1415,0
2013-11-20,122.160004,122.0,4571300,1416,1
2013-11-21,122.360001,123.459999,4884300,1417,1
2013-11-22,123.540001,124.029999,3887400,1418,0
2013-11-25,123.769997,123.739998,3925300,1421,0
2013-11-26,123.410004,122.779999,4597500,1422,0
2013-11-27,122.620003,122.419998,3906700,1423,1
2013-11-29,122.830002,122.440002,3721000,1425,0
2013-12-02,122.870003,122.339996,5384000,1428,1
2013-12-03,122.309998,122.519997,5410200,1429,0
2013-12-04,122.099998,121.769997,4391800,1430,0
2013-12-05,121.269997,121.099998,4706800,1431,1
2013-12-06,122.050003,122.290001,4179100,1432,1
2013-12-09,122.269997,123.339996,7706500,1435,1
2013-12-10,123.790001,123.660004,5602700,1436,0
2013-12-11,123.82,122.099998,7309900,1437,0
2013-12-12,121.779999,120.989998,7221200,1438,0
2013-12-13,120.440002,119.900002,5268100,1439,1
2013-12-16,120.459999,120.220001,7304500,1442,0
2013-12-17,120.120003,118.739998,6824000,1443,1
2013-12-18,119.330002,121.599998,8206400,1444,1
2013-12-19,121.57,123.220001,6540600,1445,0
2013-12-20,122.82,122.779999,9455200,1446,1
2013-12-23,123.410004,122.800003,4062400,1449,1
2013-12-24,122.769997,123.510002,1587800,1450,1
2013-12-26,123.599998,124.809998,3415200,1452,1
2013-12-27,125.0,125.230003,3455300,1453,0
2013-12-30,124.790001,124.230003,4688500,1456,1
2013-12-31,124.68,124.910004,3475600,1457,0
2014-01-02,124.459999,124.139999,4540300,1459,1
2014-01-03,124.599998,124.349998,3506000,1460,0
2014-01-06,124.589996,124.019997,4252300,1463,1
2014-01-07,124.419998,125.07,4563300,1464,0
2014-01-08,124.440002,123.290001,8282500,1465,0
2014-01-09,123.419998,123.290001,5643500,1466,0
2014-01-10,122.5,121.010002,8127500,1467,0
2014-01-13,120.809998,119.25,6504200,1470,1
2014-01-14,119.400002,119.57,6904600,1471,0
2014-01-15,119.690002,119.18,5829300,1472,0
2014-01-16,119.110001,118.830002,5041100,1473,1
2014-01-17,119.029999,119.290001,7199700,1474,1
2014-01-21,120.739998,120.360001,5602300,1478,1
2014-01-22,120.510002,120.43,4977500,1479,0
2014-01-23,119.839996,118.389999,6205800,1480,0
2014-01-24,117.870003,116.290001,7094900,1481,1
2014-01-27,116.260002,116.43,6179500,1484,1
2014-01-28,116.720001,116.839996,4303700,1485,0
2014-01-29,116.139999,116.0,5522100,1486,1
2014-01-30,116.309998,116.449997,5538700,1487,0
2014-01-31,113.900002,111.629997,15523500,1488,0
2014-02-03,112.349998,111.139999,11275300,1491,0
2014-02-04,111.860001,110.830002,9717200,1492,0
2014-02-05,111.0,109.519997,10562900,1493,1
2014-02-06,110.110001,111.269997,7983300,1494,1
2014-02-07,111.910004,112.050003,7071800,1495,0
2014-02-10,112.470001,111.690002,9251300,1498,1
2014-02-11,112.029999,113.580002,6874700,1499,0
2014-02-12,112.889999,112.029999,6422100,1500,1
2014-02-13,111.730003,112.510002,5061600,1501,1
2014-02-14,112.580002,113.480003,6776400,1502,0
2014-02-18,113.860001,112.709999,6106600,1506,1
2014-02-19,112.550003,113.599998,7989900,1507,1
2014-02-20,113.510002,114.599998,8406900,1508,0
2014-02-21,114.720001,112.68,9221100,1509,1
2014-02-24,113.370003,114.150002,7337900,1512,1
2014-02-25,114.370003,114.970001,5976100,1513,1
2014-02-26,114.82,115.510002,6113800,1514,1
2014-02-27,115.660004,115.690002,4922600,1515,0
2014-02-28,115.870003,115.330002,6944600,1516,0
2014-03-03,114.790001,114.839996,6046200,1519,1
2014-03-04,115.889999,115.32,5611500,1520,0
2014-03-05,115.080002,114.43,6703700,1521,1
2014-03-06,114.709999,114.849998,5179600,1522,1
2014-03-07,115.07,115.080002,5055600,1523,1
2014-03-10,115.449997,115.839996,6203000,1526,0
2014-03-11,115.900002,114.510002,6274300,1527,1
2014-03-12,114.139999,115.650002,6812900,1528,0
2014-03-13,115.599998,114.449997,5405100,1529,0
2014-03-14,114.360001,114.099998,6280000,1530,1
2014-03-17,114.260002,115.07,5894500,1533,1
2014-03-18,115.620003,116.239998,6329600,1534,0
2014-03-19,115.879997,115.199997,5569600,1535,1
2014-03-20,114.849998,115.510002,5280600,1536,1
2014-03-21,116.290001,115.629997,14893600,1537,1
2014-03-24,116.0,115.849998,5386900,1540,1
2014-03-25,116.230003,117.089996,5573000,1541,1
2014-03-26,117.800003,117.709999,5971600,1542,0
2014-03-27,117.75,117.669998,5224600,1543,1
2014-03-28,118.129997,118.5,5875100,1544,1
2014-03-31,118.790001,118.910004,5482700,1547,1
2014-04-01,119.150002,119.0,5391400,1548,1
2014-04-02,118.519997,119.349998,4505600,1549,0
2014-04-03,119.779999,119.040001,4446400,1550,0
2014-04-04,119.75,118.800003,5301300,1551,0
2014-04-07,118.32,117.339996,5241300,1554,1
2014-04-08,117.660004,117.800003,4706100,1555,1
2014-04-09,117.830002,119.099998,5376500,1556,0
2014-04-10,117.199997,116.690002,8769200,1557,1
2014-04-11,116.5,117.029999,7028800,1558,1
2014-04-14,117.839996,118.699997,6817700,1561,1
2014-04-15,118.709999,120.300003,7681900,1562,1
2014-04-16,120.900002,121.830002,7277000,1563,1
2014-04-17,121.720001,123.68,8604900,1564,1
2014-04-21,123.050003,124.239998,6351100,1568,0
2014-04-22,123.870003,124.0,5849200,1569,1
2014-04-23,124.190002,124.690002,5596300,1570,0
2014-04-24,124.839996,124.300003,5185300,1571,0
2014-04-25,124.230003,123.989998,5776300,1572,1
2014-04-28,124.260002,125.730003,7687800,1575,1
2014-04-29,125.919998,125.970001,6666800,1576,0
2014-04-30,125.760002,125.519997,6123500,1577,0
2014-05-01,125.660004,124.940002,6379600,1578,0
2014-05-02,123.900002,124.720001,5406100,1579,1
2014-05-05,124.82,125.360001,4224400,1582,0
2014-05-06,125.0,124.970001,5600000,1583,1
2014-05-07,125.949997,126.230003,5436000,1584,0
2014-05-08,125.699997,125.089996,5009800,1585,0
2014-05-09,125.389999,125.029999,4826100,1586,1
2014-05-12,125.57,125.239998,4914700,1589,1
2014-05-13,125.57,125.849998,4415200,1590,1
2014-05-14,126.139999,126.419998,4961400,1591,0
2014-05-15,125.169998,123.809998,5939500,1592,0
2014-05-16,123.959999,123.18,6435100,1593,0
2014-05-19,122.949997,122.949997,4042300,1596,0
2014-05-20,122.949997,122.5,4044400,1597,1
2014-05-21,123.0,124.160004,4758700,1598,0
2014-05-22,124.099998,123.629997,3262700,1599,0
2014-05-23,124.099998,123.370003,3808100,1600,0
2014-05-27,123.760002,122.839996,4283300,1604,0
2014-05-28,122.900002,122.519997,4702900,1605,0
2014-05-29,122.889999,122.32,6255000,1606,1
2014-05-30,122.239998,122.790001,5174700,1607,0
2014-06-02,122.93,122.209999,3689800,1610,1
2014-06-03,122.389999,122.550003,3563800,1611,0
2014-06-04,122.32,122.349998,3285500,1612,1
2014-06-05,122.529999,123.519997,4220600,1613,1
2014-06-06,123.699997,124.190002,4295400,1614,1
2014-06-09,124.010002,124.370003,3657700,1617,1
2014-06-10,124.980003,125.339996,5869400,1618,0
2014-06-11,125.129997,125.18,4570900,1619,1
2014-06-12,125.730003,126.110001,6815800,1620,1
2014-06-13,125.940002,127.260002,5573600,1621,1
2014-06-16,127.150002,128.539993,7065300,1624,1
2014-06-17,127.900002,128.830002,6720700,1625,1
2014-06-18,128.960007,130.279999,7697700,1626,1
2014-06-19,130.289993,131.990005,7419900,1627,1
2014-06-20,131.949997,132.339996,11348300,1628,1
2014-06-23,132.520004,132.979996,11006900,1631,0
2014-06-24,132.740005,131.770004,8581100,1632,0
2014-06-25,131.339996,131.229996,6714200,1633,0
2014-06-26,131.210007,130.919998,6111400,1634,0
2014-06-27,130.729996,130.360001,8674700,1635,1
2014-06-30,130.149994,130.550003,5698900,1638,0
2014-07-01,130.940002,130.539993,4000500,1639,0
2014-07-02,130.529999,130.229996,5136800,1640,1
2014-07-03,131.440002,131.190002,3514000,1641,0
2014-07-07,130.440002,130.470001,3660000,1645,0
2014-07-08,129.699997,129.899994,4687600,1646,1
2014-07-09,130.270004,131.389999,5200800,1647,0
2014-07-10,130.479996,130.25,4404800,1648,0
2014-07-11,129.130005,128.470001,5242700,1649,1
2014-07-14,128.800003,129.259995,4135800,1652,0
2014-07-15,129.070007,129.259995,4845000,1653,1
2014-07-16,129.889999,130.889999,4491800,1654,0
2014-07-17,130.639999,130.080002,4953600,1655,1
2014-07-18,130.639999,130.389999,4339400,1656,1
2014-07-21,130.110001,131.289993,3714000,1659,1
2014-07-22,131.550003,132.580002,4391700,1660,1
2014-07-23,132.699997,133.880005,4589500,1661,1
2014-07-24,134.029999,134.850006,5337900,1662,0
2014-07-25,134.580002,133.570007,3702000,1663,0
2014-07-28,133.559998,133.240005,4625000,1666,0
2014-07-29,132.899994,132.419998,4189100,1667,1
2014-07-30,132.970001,132.529999,4601800,1668,0
2014-07-31,131.729996,129.240005,7973700,1669,0
2014-08-01,127.760002,127.900002,7377800,1670,1
2014-08-04,127.690002,128.169998,7360000,1673,0
2014-08-05,127.809998,124.959999,8066700,1674,1
2014-08-06,124.900002,125.730003,5134900,1675,0
2014-08-07,126.190002,125.650002,4650700,1676,1
2014-08-08,126.07,127.860001,4730700,1677,0
2014-08-11,128.160004,127.709999,3466500,1680,0
2014-08-12,127.139999,127.089996,4944100,1681,1
2014-08-13,127.639999,127.599998,3518200,1682,0
2014-08-14,127.68,126.959999,4524000,1683,0
2014-08-15,126.419998,126.099998,5754300,1684,1
2014-08-18,126.269997,126.300003,4630000,1687,1
2014-08-19,126.720001,127.629997,3887800,1688,0
2014-08-20,127.25,127.489998,3230300,1689,1
2014-08-21,127.68,127.93,2668100,1690,0
2014-08-22,127.019997,127.110001,3236900,1691,1
2014-08-25,127.57,127.839996,2645700,1694,1
2014-08-26,128.059998,128.25,2832400,1695,1
2014-08-27,128.410004,128.639999,2767000,1696,1
2014-08-28,128.279999,128.75,2409000,1697,1
2014-08-29,129.0,129.449997,3519000,1698,0
2014-09-02,129.199997,127.540001,4744500,1702,1
2014-09-03,128.449997,127.860001,3846300,1703,0
2014-09-04,128.210007,126.800003,5191200,1704,1
2014-09-05,127.150002,127.400002,5035500,1705,0
2014-09-08,126.68,126.209999,4200800,1708,0
2014-09-09,124.489998,125.18,6721600,1709,0
2014-09-10,124.459999,124.279999,10941800,1710,0
2014-09-11,123.279999,123.830002,6569600,1711,0
2014-09-12,123.540001,122.660004,4915600,1712,1
2014-09-15,122.349998,124.239998,5437600,1715,1
2014-09-16,124.059998,124.959999,6587200,1716,0
2014-09-17,125.129997,124.720001,4583500,1717,0
2014-09-18,124.849998,124.139999,4683200,1718,1
2014-09-19,124.940002,124.800003,10090000,1719,0
2014-09-22,124.599998,123.489998,5850500,1722,0
2014-09-23,123.529999,123.059998,5620700,1723,0
2014-09-24,123.07,122.400002,8005900,1724,0
2014-09-25,122.199997,120.68,6466300,1725,1
2014-09-26,120.550003,121.470001,5500500,1726,0
2014-09-29,120.720001,120.550003,6791500,1729,0
2014-09-30,120.510002,119.32,8385700,1730,0
2014-10-01,118.800003,117.650002,8027900,1731,0
2014-10-02,117.389999,117.110001,8171200,1732,1
2014-10-03,118.160004,117.709999,6298300,1733,1
2014-10-06,117.910004,118.089996,5409500,1736,0
2014-10-07,117.470001,116.019997,7303800,1737,1
2014-10-08,115.830002,117.949997,9517400,1738,0
2014-10-09,117.019997,114.510002,11489200,1739,0
2014-10-10,114.699997,113.889999,9253100,1740,0
2014-10-13,113.550003,112.029999,7799100,1743,0
2014-10-14,112.599998,109.779999,11541500,1744,0
2014-10-15,108.57,109.269997,15278400,1745,1
2014-10-16,107.959999,111.059998,11908400,1746,1
2014-10-17,111.779999,111.800003,10895500,1747,0
2014-10-20,111.529999,111.489998,8823800,1750,1
2014-10-21,113.18,115.089996,8899700,1751,0
2014-10-22,115.199997,114.0,7211600,1752,1
2014-10-23,116.0,116.190002,7195500,1753,0
2014-10-24,116.190002,115.910004,5507900,1754,0
2014-10-27,114.379997,115.019997,6714600,1757,1
2014-10-28,116.169998,117.129997,7272600,1758,1
2014-10-29,118.0,117.139999,6873700,1759,1
2014-10-30,116.18,117.199997,5174400,1760,1
2014-10-31,118.349998,119.949997,10669500,1761,0
2014-11-03,119.830002,116.779999,10343300,1764,0
2014-11-04,115.989998,115.370003,9585800,1765,1
2014-11-05,117.269997,117.050003,6603300,1766,1
2014-11-06,116.900002,118.529999,6383800,1767,1
2014-11-07,118.75,118.800003,7366600,1768,0
2014-11-10,119.580002,117.919998,6114600,1771,1
2014-11-11,117.949997,118.440002,3957000,1772,0
2014-11-12,117.860001,117.650002,4923900,1773,0
2014-11-13,117.089996,116.449997,11019900,1774,0
2014-11-14,115.699997,116.32,4891700,1775,0
2014-11-17,115.959999,115.75,5713700,1778,0
2014-11-18,115.970001,115.470001,5672800,1779,1
2014-11-19,115.970001,116.470001,4270300,1780,1
2014-11-20,116.160004,117.309998,5272800,1781,1
2014-11-21,118.790001,118.580002,7361600,1782,0
2014-11-24,118.129997,117.589996,5807600,1785,0
2014-11-25,117.800003,116.150002,6671400,1786,0
2014-11-26,116.07,115.110001,6715100,1787,0
2014-11-28,111.589996,108.870003,11935600,1789,1
2014-12-01,109.379997,111.730003,13400100,1792,1
2014-12-02,111.269997,114.019997,8548700,1793,0
2014-12-03,114.739998,113.709999,8049800,1794,0
2014-12-04,113.080002,112.279999,8100700,1795,0
2014-12-05,111.790001,110.870003,7663400,1796,0
2014-12-08,109.889999,106.800003,13809000,1799,1
2014-12-09,106.169998,107.010002,11053000,1800,0
2014-12-10,106.220001,104.860001,15073400,1801,1
2014-12-11,104.970001,104.910004,10293600,1802,0
2014-12-12,103.760002,102.379997,12013600,1803,0
2014-12-15,103.129997,100.860001,13144200,1806,1
2014-12-16,100.5,101.699997,12722200,1807,1
2014-12-17,102.18,106.019997,13354000,1808,1
2014-12-18,108.010002,109.029999,13533000,1809,1
2014-12-19,109.529999,112.93,15723300,1810,0
2014-12-22,112.360001,112.029999,9433500,1813,1
2014-12-23,112.760002,113.949997,8092000,1814,0
2014-12-24,113.660004,113.470001,4536500,1815,0
2014-12-26,113.93,113.25,4380400,1817,1
2014-12-29,113.440002,113.32,6043000,1820,0
2014-12-30,112.93,113.110001,5659500,1821,0
2014-12-31,111.650002,112.18,6411800,1822,1
2015-01-02,111.629997,112.580002,5898800,1824,0
2015-01-05,110.959999,108.080002,11758100,1827,0
2015-01-06,107.870003,108.029999,11591600,1828,0
2015-01-07,109.25,107.940002,10353800,1829,1
2015-01-08,109.190002,110.410004,8650800,1830,0
2015-01-09,110.139999,108.209999,9584500,1831,0
2015-01-12,107.470001,105.879997,8912300,1834,0
2015-01-13,106.919998,104.199997,13277700,1835,0
2015-01-14,103.199997,103.900002,14116900,1836,0
2015-01-15,104.410004,102.669998,9664600,1837,1
2015-01-16,102.470001,105.120003,12604600,1838,1
2015-01-20,104.559998,106.470001,10406800,1842,1
2015-01-21,106.790001,108.160004,8271000,1843,1
2015-01-22,108.760002,108.919998,7471100,1844,0
2015-01-23,108.220001,106.849998,7984400,1845,1
2015-01-26,107.220001,108.879997,7670500,1848,0
2015-01-27,108.110001,108.260002,6388700,1849,0
2015-01-28,108.160004,103.709999,10526500,1850,0
2015-01-29,104.239998,103.0,13994400,1851,0
2015-01-30,101.599998,102.529999,20584700,1852,1
2015-02-02,103.980003,106.059998,11537600,1855,1
2015-02-03,107.699997,109.529999,14266700,1856,0
2015-02-04,108.489998,108.349998,10176000,1857,1
2015-02-05,109.57,109.309998,7533300,1858,1
2015-02-06,109.660004,109.610001,7655500,1859,1
2015-02-09,109.839996,110.43,6403000,1862,0
